"","id_sampleno","completion","matched","check_manually","id","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A","sample_no","completion_1","matched_1","check_manually_1","manipulated_1","matched_new_1","resampled","completion_2","matched_2","check_manually_2","manipulated_2","matched_new_2"
"122","846_3"," bei der Bundestagswahl 2017 gewählt und habe [INSERT PARTY] meine Zweitstimme","NA",0,846,50,"weiblich","keinen Schulabschluss","nicht berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 50 Jahre alt. ","Ich bin weiblich. ","Ich habe keinen Schulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 50 Jahre alt. Ich bin weiblich. Ich habe keinen Schulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," 2017 bei der Bundestagswahl gewählt, und ich gab meine Zweitstimme der Partei",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"123","846_4"," bei der Bundestagswahl 2017 gewählt, aber welcher Partei ich meine Zweitstimme ge","NA",0,846,50,"weiblich","keinen Schulabschluss","nicht berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 50 Jahre alt. ","Ich bin weiblich. ","Ich habe keinen Schulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 50 Jahre alt. Ich bin weiblich. Ich habe keinen Schulabschluss. Ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an eine keiner Partei.",NA,0,0,NA
"124","851_1"," nicht gewählt.","nicht",1,851,74,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 74 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 meine Zweitstimme gegeben.",NA,0,0,NA
"125","851_2"," bei der Bundestagswahl 2017 gewählt und [INSERT] meine Zweitstimme gegeben.","NA",0,851,74,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 74 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und habe meine Zweitstimme der Partei [INSERT",NA,0,0,NA
"126","851_5"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der [INSERT","NA",0,851,74,"weiblich","einen Hochschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 74 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 74 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 meine Stimme abgegeben und habe [INSERT] meine Zweitstim",NA,0,0,NA
"127","884_5"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme gab ich der Partei,","NA",0,884,59,"weiblich","einen Realschulabschluss","berufstätig","niedriges","Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 59 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Realschulabschluss. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 59 Jahre alt. Ich bin weiblich. Ich habe einen Realschulabschluss. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," gewählt.",NA,0,0,NA
"128","899_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei [INSERT]","NA",0,899,34,"männlich","einen Hauptschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","AfD","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 34 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hauptschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei meines Vertrau",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt, und ich habe meine Zweitstimme der Partei",NA,0,0,NA
"129","899_4"," bei der Bundestagswahl 2017 gewählt. Ich habe keiner Partei meine Zweitstimme ge","NA",0,899,34,"männlich","einen Hauptschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","AfD","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 34 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hauptschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme ging an die Partei [INS",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge",NA,0,0,NA
"130","899_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,899,34,"männlich","einen Hauptschulabschluss","berufstätig",NA,"Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","einschränken","AfD","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 34 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hauptschulabschluss. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 34 Jahre alt. Ich bin männlich. Ich habe einen Hauptschulabschluss. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," an der Bundestagswahl 2017 teilgenommen. Ich habe meine Erststimme der Partei [INSERT]","Erststimme",1,1,NA,1," bei der Bundestagswahl 2017 gewählt.

Das kommt darauf an, welche",NA,0,0,NA
"131","932_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei ""Die Grünen","Grünen",0,932,25,"männlich","Abitur","in Ausbildung","niedriges","Westdeutschland","überhaupt nicht religiös","in der Mitte",NA,"",NA,"Maßnahmen ergreifen","erleichtern","Bündnis 90/Die Grünen","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 25 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. ","Ich bin in Ausbildung. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. "," ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 25 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein niedriges monatliches Haushalts-Nettoeinkommen. Ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," für die Bundestagswahl 2017 gewählt und dabei meine Zweitstimme der Partei Die Gr",NA,0,0,NA
"132","961_1"," gewählt und meine Zweitstimme der Grünen gegeben.","Grünen",0,961,24,"männlich","Abitur","berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 24 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 24 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der [INSERT",NA,0,0,NA,1," gewählt und meine Zweitstimme der [INSERT] Partei gegeben.",NA,0,0,NA
"133","961_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei [INSERT]","NA",0,961,24,"männlich","Abitur","berufstätig",NA,"Westdeutschland","etwas religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 24 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","","Ich bin berufstätig. ","Ich bin etwas religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 24 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt. Ich habe meine Zweitstimme [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"134","1010_1"," 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,1010,57,"weiblich","einen Hauptschulabschluss","berufstätig","mittleres","Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","einschränken","CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 57 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 57 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei [INSERT]",NA,0,0,NA
