id_sampleno,id,sample_no,completion,matched,check_manually,manipulated,matched_new,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,imputed,prompt,completion_1,matched_1,check_manually_1,manipulated_1,matched_new_1,resampled_1,completion_2,matched_2,check_manually_2,manipulated_2,matched_new_2,resampled_2
827_5,827,5, 2017 bei der Bundestagswahl mit der ersten Stimme die CDU/CSU und mit der zweiten Stimme,CDU/CSU,0,1,NA,22,weiblich,Abitur,berufstätig,mittleres,Westdeutschland,sehr religiös,in der Mitte,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,erleichtern,Bündnis 90/Die Grünen,0,"Ich bin 22 Jahre alt und weiblich. Ich habe Abitur, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]","

2017 habe ich wahrscheinlich die CDU/CSU mit meiner Erststimme gewäh",CDU/CSU Erststimme,1,1,NA,1, teilgenommen und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1
829_3,829,3, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke,46,männlich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,stark links,mit der Partei Die Linke,ziemlich stark ,ziemlich stark mit der Partei Die Linke,Maßnahmen ergreifen,einschränken,Die Linke,0,"Ich bin 46 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich stark links ein. Ich identifiziere mich ziemlich stark mit der Partei Die Linke. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme bekam die Partei,Erststimme,1,1,NA,1, Partei meine Zweitstimme gegeben.,NA,0,0,NA,1
842_1,842,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Grüne Partei ge,Grüne,0,0,Grüne,33,männlich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Die Linke,0,"Ich bin 33 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt und me",NA,0,0,NA,1, 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1
842_2,842,2, für meine Zweitstimme gewählt.,NA,0,0,NA,33,männlich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Die Linke,0,"Ich bin 33 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt.

Ja, ich habe 2017 gewählt. Ich habe meine Erststimme",Erststimme,1,1,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme gegeben an die Partei B,NA,0,0,NA,1
842_3,842,3," gewählt. 

Ich habe die SPD gewählt.",SPD,0,0,SPD,33,männlich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Die Linke,0,"Ich bin 33 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1, gewählt.,NA,0,0,NA,1
842_5,842,5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Grünen ge,Grünen,0,0,Grünen,33,männlich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,Die Linke,0,"Ich bin 33 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der PARTEI [INSERT],NA,0,0,NA,1, gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1
849_4,849,4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Kleinpartei gegeben,",NA,0,1,Andere,28,männlich,Abitur,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit einer Kleinpartei,sehr stark ,sehr stark mit einer Kleinpartei,Maßnahmen ergreifen,weder erleichtern noch einschränken,Andere Partei,0,"Ich bin 28 Jahre alt und männlich. Ich habe Abitur, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich sehr stark mit einer Kleinpartei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA,1, meine Zweitstimme der Partei[INSERT] gegeben.,NA,0,0,NA,1
856_3,856,3, gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben.,Bündnis Grünen,0,0,Bündnis Grünen,62,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,stark links,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,erleichtern,Bündnis 90/Die Grünen,0,"Ich bin 62 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich stark links ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", Partei meine Zweitstimme gegeben.,NA,0,0,NA,1, USW. gewählt.,NA,0,0,NA,1
857_5,857,5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD,25,weiblich,einen Hochschulabschluss,in Ausbildung,mittleres,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit der Partei AfD,ziemlich schwach ,ziemlich schwach mit der Partei AfD,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",einschränken,AfD,0,"Ich bin 25 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich schwach mit der Partei AfD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt.,NA,0,0,NA,1, gewählt.,NA,0,0,NA,1
864_1,864,1, gewählt und meine Zweitstimme an [INSERT] gegeben.,NA,0,0,NA,55,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",weder erleichtern noch einschränken,AfD,0,"Ich bin 55 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1
864_3,864,3, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,55,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",weder erleichtern noch einschränken,AfD,0,"Ich bin 55 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA,1
871_5,871,5, 2017 gewählt und meine Zweitstimme der Grünen Partei gegeben.,Grünen,0,0,Grünen,19,weiblich,Abitur,in Ausbildung,niedriges,Westdeutschland,nicht sehr religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,erleichtern,SPD,1,"Ich bin 19 Jahre alt und weiblich. Ich habe Abitur, ein niedriges monatliches Haushalts-Nettoeinkommen und ich bin in Ausbildung. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt und meine Zweitstimme der [INSERT] gegeben.

Ich habe bei",NA,0,0,NA,1," gewählt.

Ich habe bei der Bundestagswahl 2017 gewählt und meine Z",NA,0,0,NA,1
879_3,879,3, gewählt. Meine Zweitstimme ging an Bündnis 90/Die Grünen.,Bündnis Grünen,0,0,Bündnis Grünen,52,weiblich,Abitur,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit der Partei Bündnis 90/Die Grünen,ziemlich stark ,ziemlich stark mit der Partei Bündnis 90/Die Grünen,Maßnahmen ergreifen,einschränken,Bündnis 90/Die Grünen,0,"Ich bin 52 Jahre alt und weiblich. Ich habe Abitur, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei Bündnis 90/Die Grünen. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gehofft, dass meine Stimme einen wesentlichen Beitrag zur Verwirklichung der Zie",NA,0,0,NA,1, meine Erststimme der Bündnis 90/Die Grünen Partei gegeben und meine Zweitstimme,Erststimme Bündnis Grünen,1,1,NA,1
915_5,915,5, bei der Bundestagswahl 2017 meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD,65,männlich,einen Realschulabschluss,nicht berufstätig,mittleres,Westdeutschland,nicht sehr religiös,stark rechts,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,erleichtern,Nicht gewählt,0,"Ich bin 65 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich stark rechts ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", mit meiner Zweitstimme gewählt.,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1
918_5,918,5, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht,79,männlich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,sehr religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,FDP,0,"Ich bin 79 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt. 

Ja, du hast bei der Bundestagswahl 2017 gewählt und deine",NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [PARTEI] gege,NA,0,0,NA,1
923_3,923,3, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU,28,männlich,einen Hochschulabschluss,berufstätig,hohes,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit der Partei CDU/CSU,ziemlich stark ,ziemlich stark mit der Partei CDU/CSU,"habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte",einschränken,Nicht gewählt,0,"Ich bin 28 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", Partei meine Stimme gegeben.,NA,0,0,NA,1, wählen gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA,1
925_1,925,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU,80,männlich,einen Hauptschulabschluss,nicht berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,einschränken,Nicht gewählt,0,"Ich bin 80 Jahre alt und männlich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Zweitstimme gab ich der,NA,0,0,NA,1," besucht.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Meine Z",NA,0,0,NA,1
